step,time,dt,maps,lines,max_per_line,rejected,rejected_pct,truncated,drawn,maps_per_sec
9611,0.0001111454822,1.14148597e-08,279,307200,1,63900,99.56527836,0,64179,24441824720.806686
9612,0.000111156897,1.141494091e-08,323,307200,2,63851,99.4966809,0,64174,28296248096.828735
9613,0.000111168312,1.141501339e-08,296,307200,1,63872,99.53871088,0,64168,25930762399.219578
9614,0.000111179727,1.141507932e-08,307,307200,1,63853,99.52150873,0,64160,26894250262.64294
9615,0.0001111911421,1.141520979e-08,311,307200,1,63840,99.51520631,0,64151,27244352554.29502
9616,0.0001112025573,1.141529649e-08,310,307200,1,63827,99.51665965,0,64137,27156543877.03074
9617,0.0001112139726,1.141536968e-08,296,307200,1,63810,99.53826475,0,64106,25929953063.070663
9618,0.0001112253879,1.141543814e-08,280,307200,2,63809,99.56310755,0,64089,24528186878.686024
9619,0.0001112368034,1.141556572e-08,301,307200,2,63774,99.530238,0,64075,26367506208.881954
9620,0.000111248219,1.141557291e-08,315,307200,1,63749,99.5083042,0,64064,27593884466.72362
9621,0.0001112596345,1.141552881e-08,286,307200,1,63764,99.55347385,0,64050,25053591888.749306
9622,0.0001112710501,1.141545605e-08,287,307200,1,63748,99.55180761,0,64035,25141352105.683064
9623,0.0001112824655,1.141537109e-08,311,307200,2,63708,99.51420672,0,64019,27243967589.66861
9624,0.0001112938809,1.14152886e-08,302,307200,1,63705,99.52817661,0,64007,26455748127.12138
9625,0.0001113052962,1.141522072e-08,324,307200,1,63667,99.4936788,0,63991,28383156834.833412
9626,0.0001113167114,1.141517716e-08,318,307200,2,63636,99.50276761,0,63954,27857649122.98567
9627,0.0001113281266,1.141516362e-08,281,307200,1,63660,99.56053237,0,63941,24616379524.133354
9628,0.0001113395417,1.141518248e-08,297,307200,2,63631,99.53541484,0,63928,26017980923.24495
9629,0.0001113509569,1.141523416e-08,280,307200,1,63644,99.56197985,0,63924,24528625175.394566
9630,0.0001113623721,1.14153175e-08,327,307200,2,63590,99.48839902,0,63917,28645720979.72746
9631,0.0001113737875,1.141542551e-08,300,307200,1,63610,99.53058989,0,63910,26280229303.51547
9632,0.0001113852029,1.141555154e-08,275,307200,1,63626,99.5696468,0,63901,24089944234.091732
9633,0.0001113966184,1.141568881e-08,308,307200,1,63581,99.51791388,0,63889,26980413107.459263
9634,0.0001114080341,1.141582966e-08,301,307200,1,63577,99.52878925,0,63878,26366896578.237835
9635,0.00011141945,1.141596592e-08,300,307200,2,63570,99.53029591,0,63870,26278985247.706486
9636,0.0001114308659,1.14160897e-08,295,307200,2,63568,99.53807369,0,63863,25840721976.807873
9637,0.000111442282,1.141619151e-08,291,307200,1,63565,99.54428715,0,63856,25490111982.187656
9638,0.0001114536982,1.141626443e-08,310,307200,1,63543,99.51450989,0,63853,27154241380.86472
9639,0.0001114651145,1.141630322e-08,270,307200,1,63573,99.57708754,0,63843,23650387940.554367
9640,0.0001114765308,1.141630393e-08,290,307200,2,63530,99.54559699,0,63820,25402266948.93187
9641,0.0001114879471,1.14162629e-08,278,307200,1,63530,99.56431795,0,63808,24351226179.277985
9642,0.0001114993633,1.141617724e-08,318,307200,1,63480,99.50155177,0,63798,27855208737.106117
9643,0.0001115107795,1.14160465e-08,302,307200,2,63484,99.52654187,0,63786,26453991756.252922
9644,0.0001115221956,1.141587092e-08,304,307200,1,63476,99.52336156,0,63780,26629593320.594414
9645,0.0001115336114,1.14156508e-08,305,307200,1,63484,99.52186114,0,63789,26717705835.92133
9646,0.0001115450271,1.14153861e-08,300,307200,2,63483,99.52965524,0,63783,26280320032.276436
9647,0.0001115564425,1.141517268e-08,277,307200,1,63491,99.56561285,0,63768,24265949168.27837
9648,0.0001115678576,1.141472926e-08,324,307200,2,63413,99.49166104,0,63737,28384378868.74594
9649,0.0001115792724,1.141419024e-08,299,307200,1,63432,99.53084056,0,63731,26195463165.85661
9650,0.0001115906866,1.141358612e-08,268,307200,2,63452,99.57940992,0,63720,23480788350.156155
9651,0.0001116021002,1.141294144e-08,337,307200,2,63360,99.4709327,0,63697,29527883041.516773
9652,0.0001116135131,1.141227747e-08,319,307200,3,63369,99.49912071,0,63688,27952352266.10732
9653,0.0001116249254,1.141161121e-08,282,307200,1,63391,99.55711212,0,63673,24711672594.741333
9654,0.000111636337,1.141095459e-08,296,307200,2,63359,99.53499332,0,63655,25939985797.454655
9655,0.0001116477479,1.141031543e-08,265,307200,2,63380,99.58362794,0,63645,23224598971.493988
9656,0.0001116591583,1.140969848e-08,296,307200,1,63339,99.53484718,0,63635,25942841567.536324
9657,0.000111670568,1.140910601e-08,288,307200,1,63336,99.54734063,0,63624,25242994477.180775
9658,0.0001116819771,1.140854001e-08,297,307200,1,63313,99.53309228,0,63610,26033129545.031063
9659,0.0001116933856,1.140799743e-08,295,307200,1,63306,99.53617081,0,63601,25859052108.850273
9660,0.0001117047936,1.140747683e-08,322,307200,2,63274,99.49367885,0,63596,28227100944.2848
9661,0.0001117162011,1.140697628e-08,311,307200,1,63274,99.51089093,0,63585,27264017419.34717
9662,0.000111727608,1.140649231e-08,287,307200,1,63284,99.54853628,0,63571,25161109322.660828
9663,0.0001117390145,1.14060244e-08,296,307200,2,63268,99.53432761,0,63564,25951198210.65787
9664,0.0001117504206,1.140556814e-08,291,307200,1,63263,99.54212166,0,63554,25513853972.7316
9665,0.0001117618261,1.140511957e-08,282,307200,2,63263,99.55622,0,63545,24725738144.979393
9666,0.0001117732313,1.140467547e-08,296,307200,1,63241,99.53412972,0,63537,25954267684.21671
9667,0.0001117846359,1.14042333e-08,327,307200,1,63201,99.48526634,0,63528,28673562825.13091
9668,0.0001117960402,1.140379055e-08,289,307200,2,63233,99.54503951,0,63522,25342450716.967968
9669,0.000111807444,1.140334387e-08,295,307200,2,63225,99.53557935,0,63520,25869604860.034794
9670,0.0001118188473,1.140289168e-08,286,307200,2,63225,99.54968431,0,63511,25081357257.968796
9671,0.0001118302502,1.140243143e-08,306,307200,2,63182,99.51801915,0,63488,26836381510.254784
9672,0.0001118416526,1.140196301e-08,281,307200,1,63185,99.55724325,0,63466,24644879110.16298
9673,0.0001118530546,1.140151725e-08,313,307200,2,63133,99.50666709,0,63446,27452486641.63535
9674,0.0001118644561,1.140103687e-08,310,307200,1,63130,99.51134931,0,63440,27190509383.90659
9675,0.0001118758571,1.140054095e-08,282,307200,2,63149,99.55542243,0,63431,24735668354.40383
9676,0.0001118872577,1.140003293e-08,304,307200,2,63121,99.52069373,0,63425,26666589637.649406
9677,0.0001118986577,1.139951349e-08,284,307200,1,63135,99.55218468,0,63419,24913343911.486523
9678,0.0001119100572,1.139898293e-08,311,307200,2,63097,99.50952561,0,63408,27283135864.824036
9679,0.0001119214562,1.139844155e-08,315,307200,2,63089,99.50318592,0,63404,27635356870.343384
9680,0.0001119328546,1.139788948e-08,288,307200,1,63110,99.54572699,0,63398,25267835813.407097
9681,0.0001119442525,1.139732743e-08,316,307200,1,63072,99.50148293,0,63388,27725798169.860947
9682,0.0001119556499,1.139675666e-08,300,307200,2,63083,99.52668697,0,63383,26323278538.79088
9683,0.0001119670466,1.139617767e-08,304,307200,2,63075,99.52034586,0,63379,26675610788.367077
9684,0.0001119784428,1.139559076e-08,261,307200,1,63115,99.58817218,0,63376,22903595390.257767
9685,0.0001119898384,1.139499643e-08,297,307200,2,63072,99.53131657,0,63369,26064071351.358906
9686,0.0001120012334,1.139439537e-08,312,307200,1,63052,99.50760684,0,63364,27381882923.025166
9687,0.0001120126278,1.139378876e-08,285,307200,2,63070,99.55015389,0,63355,25013628565.815186
9688,0.0001120240216,1.139317818e-08,273,307200,2,63070,99.56901315,0,63343,23961707232.77497
9689,0.0001120354147,1.139256483e-08,316,307200,1,63021,99.50108152,0,63337,27737388789.561974
9690,0.0001120468073,1.139195133e-08,303,307200,1,63008,99.52141018,0,63311,26597725992.918198
9691,0.0001120581993,1.139134004e-08,311,307200,2,62993,99.50871983,0,63304,27301441174.43096
9692,0.0001120695906,1.139073323e-08,280,307200,1,63004,99.55755009,0,63284,24581385091.39679
9693,0.0001120809813,1.13901332e-08,333,307200,2,62947,99.47376738,0,63280,29235830183.267746
9694,0.0001120923715,1.138954169e-08,318,307200,2,62958,99.49743979,0,63276,27920350849.516933
9695,0.000112103761,1.138896015e-08,286,307200,1,62977,99.547919,0,63263,25112037994.092026
9696,0.00011211515,1.138842564e-08,296,307200,1,62946,99.53195661,0,63242,25991301111.92437
9697,0.0001121265384,1.138787553e-08,293,307200,1,62939,99.53662702,0,63232,25729118590.04135
9698,0.0001121379263,1.138733159e-08,294,307200,1,62933,99.53500878,0,63227,25818164481.85119
9699,0.0001121493136,1.13868006e-08,276,307200,1,62945,99.5634362,0,63221,24238590776.76305
9700,0.0001121607004,1.138628503e-08,293,307200,2,62922,99.53650241,0,63215,25732712577.282112
9701,0.0001121720867,1.138578593e-08,315,307200,2,62894,99.50165325,0,63209,27666074343.6268
9702,0.0001121834725,1.138530617e-08,276,307200,2,62931,99.5633395,0,63207,24241772322.930866
9703,0.0001121948578,1.138484879e-08,330,307200,2,62873,99.47787289,0,63203,28985892222.81625
9704,0.0001122062426,1.138443058e-08,293,307200,1,62906,99.53638507,0,63199,25736904269.479942
9705,0.0001122176271,1.13840325e-08,275,307200,2,62920,99.56483899,0,63195,24156642209.16446
9706,0.0001122290111,1.138360134e-08,318,307200,2,62878,99.4968036,0,63196,27934920637.338486
9707,0.0001122403947,1.138317738e-08,310,307200,2,62877,99.50939275,0,63187,27233169584.50137
9708,0.0001122517779,1.13827881e-08,289,307200,2,62890,99.54256952,0,63179,25389210223.460102
9709,0.0001122631607,1.138244216e-08,280,307200,1,62892,99.55676566,0,63172,24599290386.378735
9710,0.0001122745431,1.138213762e-08,286,307200,1,62876,99.5471961,0,63162,25127090318.90971
9711,0.0001122859252,1.138186686e-08,304,307200,1,62856,99.51868271,0,63160,26709150945.032227
9712,0.0001122973071,1.138162088e-08,314,307200,2,62838,99.50278693,0,63152,27588337663.905743
9713,0.0001123086887,1.138138571e-08,284,307200,1,62862,99.55024863,0,63146,24953024810.54392
9714,0.0001123200701,1.138114455e-08,287,307200,2,62854,99.54546174,0,63141,25217147426.530136
9715,0.0001123314513,1.138090402e-08,302,307200,2,62832,99.52165236,0,63134,26535677611.311584
9716,0.0001123428322,1.13806636e-08,293,307200,2,62838,99.5358857,0,63131,25745423140.351852
9717,0.0001123542128,1.138042264e-08,296,307200,1,62829,99.53108911,0,63125,26009578849.87653
9718,0.0001123655933,1.138018064e-08,317,307200,1,62803,99.497782,0,63120,27855445359.608982
9719,0.0001123769734,1.137993907e-08,286,307200,1,62826,99.54683737,0,63112,25131944753.022305
9720,0.0001123883534,1.137969685e-08,285,307200,1,62821,99.54837892,0,63106,25044603890.304863
9721,0.0001123997331,1.137945464e-08,300,307200,1,62802,99.52457925,0,63102,26363302064.183983
9722,0.0001124111125,1.137922735e-08,291,307200,1,62805,99.53879802,0,63096,25572913788.38652
9723,0.0001124224917,1.137899922e-08,274,307200,1,62820,99.56572733,0,63094,24079446241.49469
9724,0.0001124338707,1.137875987e-08,302,307200,1,62786,99.52130358,0,63088,26540677846.293278
9725,0.0001124452495,1.137851921e-08,291,307200,2,62795,99.53872492,0,63086,25574505313.85973
9726,0.000112456628,1.137828713e-08,298,307200,2,62785,99.52760649,0,63083,26190233784.33587
9727,0.0001124680063,1.137807123e-08,317,307200,2,62749,99.49735198,0,63066,27860609552.53837
9728,0.0001124793844,1.13778771e-08,295,307200,2,62761,99.53216189,0,63056,25927508041.021114
9729,0.0001124907623,1.137772116e-08,295,307200,2,62755,99.53211737,0,63050,25927863396.504612
9730,0.00011250214,1.13775586e-08,293,307200,2,62755,99.53527471,0,63048,25752449211.731594
9731,0.0001125135175,1.137738379e-08,268,307200,2,62775,99.57489333,0,63043,23555503176.00739
9732,0.0001125248949,1.13772717e-08,285,307200,1,62756,99.54791326,0,63041,25049942333.71433
9733,0.0001125362722,1.13772456e-08,284,307200,2,62752,99.5494638,0,63036,24962105063.461052
9734,0.0001125476494,1.137730625e-08,271,307200,2,62760,99.57005283,0,63031,23819346517.107243
9735,0.0001125590267,1.137744383e-08,286,307200,2,62742,99.54623342,0,63028,25137456556.443398
9736,0.0001125704042,1.137764511e-08,272,307200,1,62771,99.56854845,0,63043,23906528756.195312
9737,0.0001125817818,1.137789523e-08,296,307200,1,62751,99.53050899,0,63047,26015356444.796513
9738,0.0001125931597,1.137818393e-08,287,307200,2,62773,99.54487789,0,63060,25223708964.95079
9739,0.0001126045379,1.137850559e-08,297,307200,2,62761,99.52900504,0,63058,26101845945.48325
9740,0.0001126159164,1.137885308e-08,285,307200,1,62774,99.54804231,0,63059,25046461009.40781
9741,0.0001126272953,1.137922036e-08,297,307200,2,62765,99.52903492,0,63062,26100206394.10484
9742,0.0001126386745,1.137960244e-08,297,307200,2,62767,99.52904985,0,63064,26099330057.087654
9743,0.0001126500541,1.137999558e-08,285,307200,2,62777,99.54806381,0,63062,25043946458.193615
9744,0.0001126614341,1.138039772e-08,283,307200,2,62777,99.55122106,0,63060,24867320717.856247
9745,0.0001126728145,1.138080819e-08,307,307200,2,62751,99.51314663,0,63058,26975237160.20031
9746,0.0001126841953,1.13812275e-08,297,307200,1,62761,99.52900504,0,63058,26095603483.894863
9747,0.0001126955765,1.138165798e-08,302,307200,1,62759,99.52109862,0,63061,26533919797.157707
9748,0.0001127069582,1.138210093e-08,292,307200,1,62771,99.53697097,0,63063,25654314769.81289
9749,0.0001127183403,1.138255649e-08,286,307200,1,62776,99.54647807,0,63062,25126165659.820065
9750,0.0001127297228,1.138302444e-08,303,307200,2,62757,99.51950523,0,63060,26618584682.578438
9751,0.0001127411059,1.138350474e-08,277,307200,2,62784,99.56074277,0,63061,24333454970.74041
9752,0.0001127524894,1.138399672e-08,287,307200,1,62771,99.54486346,0,63058,25210829470.442783
9753,0.0001127638734,1.138448265e-08,301,307200,2,62761,99.52269195,0,63062,26439497450.505577
9754,0.0001127752579,1.138501665e-08,286,307200,1,62775,99.54647088,0,63061,25120736209.02434
9755,0.0001127866429,1.138556785e-08,295,307200,1,62766,99.53219898,0,63061,25909994467.250046
9756,0.0001127980284,1.138614318e-08,285,307200,1,62775,99.54804948,0,63060,25030424744.755405
9757,0.0001128094146,1.138671587e-08,332,307200,2,62734,99.47356737,0,63066,29156782674.687042
9758,0.0001128208013,1.138727796e-08,278,307200,1,62789,99.55919895,0,63067,24413209282.896965
9759,0.0001128321886,1.138780836e-08,343,307200,1,62730,99.45618569,0,63073,30119930820.47264
9760,0.0001128435764,1.138836852e-08,258,307200,2,62815,99.59095017,0,63073,22654693650.53529
9761,0.0001128549648,1.138892387e-08,267,307200,1,62806,99.57668099,0,63073,23443830431.01332
9762,0.0001128663537,1.138947018e-08,286,307200,2,62793,99.54660029,0,63079,25110913456.028732
9763,0.0001128777431,1.139000642e-08,284,307200,1,62806,99.54984942,0,63090,24934138711.39855
9764,0.0001128891332,1.139054539e-08,302,307200,2,62791,99.52134151,0,63093,26513216853.08696
9765,0.0001129005237,1.139109741e-08,289,307200,1,62802,99.5419315,0,63091,25370689899.1394
9766,0.0001129119148,1.139162091e-08,278,307200,1,62848,99.55961094,0,63126,24403901972.89316
9767,0.0001129233064,1.1392122e-08,250,307200,2,62877,99.60397294,0,63127,21944989704.28863
9768,0.0001129346985,1.139261393e-08,318,307200,2,62811,99.49626954,0,63129,27912821583.694267
9769,0.0001129460912,1.139310455e-08,274,307200,2,62858,99.56598872,0,63132,24049634478.25115
9770,0.0001129574843,1.139360526e-08,282,307200,2,62849,99.55330978,0,63131,24750725829.516758
9771,0.0001129688779,1.139412358e-08,268,307200,1,62864,99.57549262,0,63132,23520896374.199234
9772,0.000112980272,1.13946651e-08,303,307200,1,62830,99.52006082,0,63133,26591391439.841442
9773,0.0001129916666,1.139523342e-08,297,307200,1,62835,99.52955712,0,63132,26063529289.249084
9774,0.0001130030619,1.139583033e-08,275,307200,1,62852,99.56437024,0,63127,24131633416.48313
9775,0.0001130144577,1.139645292e-08,338,307200,1,62791,99.46458838,0,63129,29658350924.85952
9776,0.0001130258542,1.13971015e-08,300,307200,1,62831,99.52479764,0,63131,26322482080.202583
9777,0.0001130372513,1.139777647e-08,305,307200,1,62827,99.51688526,0,63132,26759605332.038944
9778,0.000113048649,1.139847728e-08,287,307200,1,62845,99.54539695,0,63132,25178801777.635334
9779,0.0001130600475,1.13992239e-08,298,307200,2,62840,99.52801799,0,63138,26142130605.9266
9780,0.0001130714467,1.139988179e-08,299,307200,2,62837,99.52641916,0,63136,26228342144.940784
9781,0.0001130828466,1.140056073e-08,263,307200,1,62876,99.58345872,0,63139,23069040745.33183
9782,0.0001130942472,1.140121513e-08,260,307200,1,62882,99.5882297,0,63142,22804586794.95157
9783,0.0001131056484,1.140182767e-08,277,307200,1,62865,99.56130626,0,63142,24294350696.847534
9784,0.0001131170502,1.140252007e-08,308,307200,2,62833,99.51220285,0,63141,27011572714.55695
9785,0.0001131284528,1.140331446e-08,291,307200,2,62849,99.53911942,0,63140,25518896371.81855
9786,0.0001131398561,1.140419742e-08,280,307200,2,62861,99.55654804,0,63141,24552363457.769745
9787,0.0001131512603,1.140514162e-08,302,307200,1,62848,99.52177356,0,63150,26479285401.455627
9788,0.0001131626654,1.140611637e-08,309,307200,2,62843,99.51070433,0,63152,27090728340.517536
9789,0.0001131740715,1.140709285e-08,304,307200,2,62854,99.51866747,0,63158,26650085521.132584
9790,0.0001131854786,1.140804658e-08,309,307200,1,62850,99.51075856,0,63159,27086144664.041157
9791,0.0001131968867,1.140895817e-08,288,307200,1,62874,99.54402964,0,63162,25243321581.921444
9792,0.0001132082956,1.140981338e-08,277,307200,2,62890,99.56147989,0,63167,24277347119.94036
9793,0.0001132197054,1.141059876e-08,268,307200,1,62898,99.57572112,0,63166,23486935754.80696
9794,0.000113231116,1.141133012e-08,322,307200,1,62862,99.49037731,0,63184,28217569434.4035
9795,0.0001132425274,1.141198624e-08,282,307200,1,62906,99.55371273,0,63188,24710860499.600464
9796,0.0001132539393,1.141256299e-08,290,307200,2,62899,99.54105936,0,63189,25410593593.578056
9797,0.0001132653519,1.141306214e-08,303,307200,2,62889,99.52050893,0,63192,26548528018.44116
9798,0.000113276765,1.141348339e-08,301,307200,2,62892,99.52368142,0,63193,26372316821.674545
